text,username,time,image,location,engagement,label
"On Florida’s Gulf Coast, fish kills suspected to be related to red tide were reported in Hernando, Pasco, Pinellas, Hillsborough, Manatee, Sarasota, Charlotte, Lee, and Collier counties over the past week. For more details, please visit:  . https   www tampabay com news environment 2021 07 24 red tide suspected as manatees deaths pile up in tampa bay",EdTruman3,2021-08-03,https://pbs.twimg.com/profile_images/1098591923277836288/1vfqEbYj_normal.png,Pasco,6,other
Anna Maria Island restaurants joined together to host a long table dinner on the beach to raise awareness that they are open for business during the #RedTide. Thanks to @VISITFLORIDA and @VisitBradenton for sponsoring this great event that benefited @MoteMarineLab. #LoveFL . https   twitter com FRLAnews status 1035258117934735361 photo 1,FRLAnews,2018-08-30,https://pbs.twimg.com/profile_images/1081242009703251969/PdMq9NHW_normal.jpg,Manatee,47,
"Oh, joy. Looks like Red Tide toxic #algae bloom is back on #Florida's Gulf Coast. Story does not mention if this is tied to #PineyPoint releases.   via @TimothyJFanning. https   www heraldtribune com story news local sarasota 2021 04 15 red tide sarasota 2021 elevated levels reported along siesta longboat key nokomis florida beaches 7245132002",craigtimes,2021-04-16,https://pbs.twimg.com/profile_images/1438867672494657541/cMKAyT15_normal.jpg,Manatee,40,
"BREAKING
State of emergency declared in Pinellas, Hillsborough and Manatee counties because of red tide: . https   www baynews9 com fl tampa news 2018 08 13 gov  scott declares red tide emergency in 7 florida counties",BN9,2018-08-13,https://pbs.twimg.com/profile_images/912176447036502017/BBeoQTuF_normal.jpg,Manatee,66,media
"Spent the morning documenting the ongoing red tide blooms offshore of Tampa Bay

More coming soon @TB_Times (ty to @SouthWings for the ride!) . https   twitter com MaxChesnes status 1604176077597073408 photo 1",MaxChesnes,2022-12-17,https://pbs.twimg.com/profile_images/1565022647829893121/osNHuVp6_normal.jpg,Hillsborough,5524,media
"The aquarium has already recovered 19 #dolphins &amp; 239 sea #turtles in Sarasota &amp; Manatee counties alone. That doesn't include more than 100 #manatees statewide &amp; an untold number #sharks, tarpons, &amp; other fish:  via @washingtonpost. https   www washingtonpost com national health science floridas unusually long red tide is killing wildlife tourism and businesses 2018 08 28 245fc8da aad5 11e8 8a0c 70b618c98d3c_story html",Defenders,2018-08-29,https://pbs.twimg.com/profile_images/1551569110319992834/saFxp8U6_normal.jpg,Manatee,93,
"RT @valdemings: I’m honored I had the opportunity to thank the employees on the frontlines of cleaning up the devastation caused by red tide in St. Pete yesterday.

Every public servant should appreciate the everyday leaders fighting this crisis. . https   twitter com valdemings status 1423727891666378753 photo 1",clarekidderbeck,2021-08-06,https://pbs.twimg.com/profile_images/828024645282623489/r03H8684_normal.jpg,Pinellas,159,
"Pinellas and Lee counties are receiving another $3 million for red tide cleanup. Since July, we’ve provided more than $10 million for communities impacted by red tide. More here – . https   www flgov com 2018 09 27 gov scott pinellas and lee counties to receive another 3 million for red tide cleanup",SenRickScott,2018-09-27,https://pbs.twimg.com/profile_images/1082776530235916289/KVIfkvwW_normal.jpg,Pinellas,188,
"#Florida’s toxic #RedTide has killed hundreds of thousands of fish in the #Tampa Bay area. Massive #fish kills were reported in Pinellas County, from Clearwater to St. Petersburg—a swatch covering 20 miles.

. https   www newsweek com florida red tide update toxic tide move tampa bay killing fish masses 1113020",RobertKennedyJr,2018-09-10,https://pbs.twimg.com/profile_images/1087140192459390977/RtmXrwHO_normal.jpg,Pinellas,126,
"Red tide #warnings are up for seven #Sarasota County beaches: #Longboat Key, Bird Key/ Ringling Causeway, North Lido, South Lido, #Siesta Key, Turtle and Nokomis.  Red tide can cause minor respiratory problems.  Symptoms? Call Poison Help: 1-800-222-1222.
. https   www heraldtribune com story news environment 2022 12 28 elevated red tide algae levels found at 7 sarasota county beaches 69762468007",FloridaPoison,2022-12-29,https://pbs.twimg.com/profile_images/798194714281316352/nEcHrPCl_normal.jpg,Manatee,137,
"RT @wusf: #Redtide is again causing fish kills along Florida's Gulf coast. And as the fishery works to recover from last year's event, snook, red drum and spotted seatrout are all catch and release from Pasco County down to Collier County. . https   wusfnews wusf usf edu environment 2019 11 25 red tide affects gulf coast fishing through the holidays",julioochoa,2019-11-25,https://pbs.twimg.com/profile_images/1223336177249353728/DUzY4cfj_normal.jpg,Pasco,4,
"DeSantis says “things are well” in Pinellas. Maybe he needs a COVID test because if you can’t smell the rotting fish and red tide burn something’s wrong with your senses. We need an emergency declaration and aid, not happy talk, Governor. . https   twitter com scontorno status 1417878496806768640",CharlieCrist,2021-07-21,https://pbs.twimg.com/profile_images/1551679634655379458/ox6XoGVL_normal.jpg,Pinellas,452,
Local restaurants on Anna Maria Island raised $25k to donate to @MoteMarineLab for red tide research. @BN9 . https   twitter com FallonSilcox status 1044579012486541312 photo 1,FallonSilcox,2018-09-25,https://pbs.twimg.com/profile_images/1475446753025482754/jaVwRUM5_normal.jpg,Manatee,44,other
"Today, I issued an emergency declaration to help SW FL and Tampa Bay area combat impacts from red tide. We’re directing $100,000 for @MoteMarineLab &amp; $500,000 for @VISITFLORIDA. I’m also directing an additional $900,000 for Lee County Cleanup Efforts . https   www flgov com 2018 08 13 gov scott issues emergency order for red tide",SenRickScott,2018-08-13,https://pbs.twimg.com/profile_images/1082776530235916289/KVIfkvwW_normal.jpg,Hillsborough,477,
"🟥🎣 RED TIDE in #Florida again!

“Never, ever, have I seen it this bad,” Nguyen, who fishes both in tournaments and commercially, told The Washington Post.

. https   www washingtonpost com nation 2021 07 12 red tide st petersburg dead fish",AliAdair22,2021-07-12,https://pbs.twimg.com/profile_images/1356298978636267527/trEBC2m5_normal.jpg,Pinellas,75,
"The #Florida dems are fighting for Nelson and Gillum today. Recounts look like they're going to happen. And, I hope for #Florida sake, they do and they win. Because the GOP isn't listening to us (scientists) and the #RedTide is growing more intense!
. https   www abcactionnews com news region south pinellas gulfport pinellas co confirms red tide moving towards gulfport shore in high concentrations",altNOAA,2018-11-08,https://pbs.twimg.com/profile_images/824692083180986368/ghs8RK-P_normal.jpg,Pinellas,152,other
"In 2018, on top of $2.45M budgeted for red tide at @MyFWC &amp; extra $2.3M now given to @MoteMarineLab, we have also provided over $7M in grants to counties to battle red tide:
-$1.3M in Pinellas
-$750K in Manatee
-$333K in Charlotte
-$190K in Collier
-$1.47M in Sarasota
-$3M in Lee . https   twitter com SenRickScott status 1044229878328037376",SenRickScott,2018-09-24,https://pbs.twimg.com/profile_images/1082776530235916289/KVIfkvwW_normal.jpg,Pinellas,477,
The Florida Department of Health’s Sarasota office has rescinded its health advisory that was in place on all 16 county beaches for red tide since Nov. 1. . https   www yourobserver com news 2022 dec 21 health department drops red tide advisories in sarasota,ObserverGroup,2022-12-22,https://pbs.twimg.com/profile_images/1587865629293481984/bU0KfMnz_normal.jpg,Sarasota,216,
"Man saves drowning manatee after it ate ‘toxic red tide seagrass’
  . https   www wfla com news local news manatee county man saves drowning manatee after it ate toxic red tide seagrass. https   twitter com WFLA status 1453064433769582601 photo 1",WFLA,2021-10-26,https://pbs.twimg.com/profile_images/1539812844660719616/2FlxM4l8_normal.jpg,Manatee,49,media
"“215 million gallons of nitrogen-rich wastewater made its way into the bay from the site of an old fertilizer plant. The algae feed on phosphorus and nitrogen.”

This is what happens when you deregulate and allow companies to pollute indiscriminately.
. https   www washingtonpost com nation 2021 07 12 red tide st petersburg dead fish",tomaskenn,2021-07-17,https://pbs.twimg.com/profile_images/1576684973939097600/fOgu7meY_normal.jpg,Pinellas,267,
"Red tide conditions have improved significantly on the Suncoast. Much of the red tide has shifted north, affecting our friends in Pinellas and the Tampa Bay area. Levels are still moderate around Cortez and Longboat Key in Manatee County.
#FLwx . https   twitter com MarcoLaMannoWX status 1605186311601659906 photo 1",MarcoLaMannoWX,2022-12-20,https://pbs.twimg.com/profile_images/1039147550362755073/MV9C8qBb_normal.jpg,Manatee,566,
@JimmySmith300 @AndrewGillum this is the same rick scott that banned climate change from official literature? you're a joke and you know it.. ,chakazula,2018-09-09,https://pbs.twimg.com/profile_images/1354685035937292289/iD4Wg3wR_normal.jpg,Pinellas,161,
"You afraid of red tide coming to Tampa Bay beaches? Here's what we saw today on Anna Maria Island. All beaches open, people in water, north to south. No smell on Gulf side. Different story on inter coastal side. Thousands of dead fish floating and smelly.@TB_Times #flwx #RedTide . https   twitter com SKeelerTimes status 1026544005075464192 photo 1",SKeelerTimes,2018-08-06,https://pbs.twimg.com/profile_images/1232520706291838976/JoKFn6g6_normal.jpg,Manatee,78,other
"This is unprecedented. Rick Scott's algae bloom is ruining Florida's economy, putting our health at risk, and devastating our wildlife. . https   www abcactionnews com news region pinellas 3348 tons of dead fish collected in pinellas county as red tide bloom lingers",FlaDems,2018-09-12,https://pbs.twimg.com/profile_images/1413008463630901252/vxPBckBe_normal.jpg,Pinellas,216,other
"I’m honored I had the opportunity to thank the employees on the frontlines of cleaning up the devastation caused by red tide in St. Pete yesterday.

Every public servant should appreciate the everyday leaders fighting this crisis. . https   twitter com valdemings status 1423727891666378753 photo 1",valdemings,2021-08-06,https://pbs.twimg.com/profile_images/1557094236641804288/BiC0eilD_normal.jpg,Pinellas,1140,
"Red tide is continuing its march north along the Gulf coast, and is now being found at Clearwater Beach. . https   wusfnews wusf usf edu environment 2022 12 21 red tide found at clearwater beach but gone from sarasota beaches",wusf,2022-12-22,https://pbs.twimg.com/profile_images/882569215559028736/RMkZ8wkh_normal.jpg,Pinellas,204,
"This past week, I joined @FLDEPNews &amp; @MyFWC to survey the impacts of red tide bloom on Tampa Bay, and I directed all agencies to take an all-hands-on-deck approach to to assist in cleanup efforts. . https   www flgov com 2021 07 23 what they are saying community leaders applaud state response to red tide bloom in the tampa bay area",GovRonDeSantis,2021-07-25,https://pbs.twimg.com/profile_images/1620515880856584192/v0rmmdSi_normal.jpg,Hillsborough,5737,
"Now that the sun has come up we can really see the extent of death on Siesta Key beach. Florida’s southwest waterways are being rocked by red tide and a separate toxic algae bloom, which is believed to be linked to discharge from Lake Okeechobee . https   twitter com KellieCowan status 1024974288602972162 video 1",KellieCowan,2018-08-02,https://pbs.twimg.com/profile_images/697429136214626304/ETUZizeN_normal.jpg,Sarasota,870,
Belated #FieldworkFriday and #FlatSharkFriday post. We were so stoked to tag 24 juvenile cownose rays in #SarasotaBay yesterday as we’d previously seen only 2 since the devastating 2018 red tide event! Hopefully a sign of #redtiderecovery! @SarasotaEstuary . https   twitter com GardinerLab status 1310008523703676928 photo 1,GardinerLab,2020-09-27,https://pbs.twimg.com/profile_images/1227982402565419008/8EjrYn-H_normal.jpg,Sarasota,155,
"I’m grateful for St. Pete Administrator Tankersley, Mayor Kriseman &amp; Deputy Mayor Dr. Tomalin for volunteering to brief me on red tide this afternoon. This crisis is devastating to Tampa Bay small businesses, and I will continue to partner with local officials to find a solution. . https   twitter com valdemings status 1423381273104588807 photo 1",valdemings,2021-08-05,https://pbs.twimg.com/profile_images/1557094236641804288/BiC0eilD_normal.jpg,Pinellas,543,
"Over the next 36 hours, @NOAACoastalSci is forecasting a HIGH risk of respiratory irritation from Karenia brevis (red tide) at some beaches in PINELLAS county. Conditions may vary. For latest updates at individual beaches, see .. https   go usa gov xMzx5",NWSTampaBay,2022-12-16,https://pbs.twimg.com/profile_images/875684318441385984/xXJdcbmq_normal.jpg,Pinellas,3848,
Shrimpers in Pasco County struggling as red tide devastates fishing industry . https   www wfla com news pasco county shrimpers in pasco county struggling as red tide devastates fishing industry 1386205140,WFLA,2018-08-21,https://pbs.twimg.com/profile_images/1539812844660719616/2FlxM4l8_normal.jpg,Pasco,2,media
"RT @tomaskenn: “215 million gallons of nitrogen-rich wastewater made its way into the bay from the site of an old fertilizer plant. The algae feed on phosphorus and nitrogen.”

This is what happens when you deregulate and allow companies to pollute indiscriminately.
. https   www washingtonpost com nation 2021 07 12 red tide st petersburg dead fish",KathleenHill10,2021-07-17,https://pbs.twimg.com/profile_images/1270497295532986370/D7YczGCc_normal.jpg,Pinellas,96,other
RT @SenBillNelson: In St. Pete this morning meeting with business owners and scientists about the economic and health impacts of the continuing red tide off of Pinellas' beaches. . https   twitter com SenBillNelson status 1052581857378865153 photo 1,All100Senators,2018-10-17,https://pbs.twimg.com/profile_images/825817308073492481/WmGV0hSp_normal.jpg,Pinellas,108,
"Two goliath groupers washed ashore in St. Petersburg yesterday as the area experiences a massive fish kill due to red tide. One of the groupers, which weighed an estimated 400 pounds, was so heavy, it needed to be removed with a backhoe.

STORY:  . https   wsvn com news local 2 goliath groupers wash ashore in central florida as area experiences massive fish kill. https   twitter com wsvn status 1415753178180640768 photo 1",wsvn,2021-07-15,https://pbs.twimg.com/profile_images/629323138011123712/vWW4QIUC_normal.jpg,Pinellas,227,
"""Cayman Islands"" Red Tide Rick; enjoying those tax free offshore accounts. Sarasota County Beaches closed again today ! . https   twitter com skip_truman status 1034201194133168130 photo 1",skip_truman,2018-08-27,https://pbs.twimg.com/profile_images/891272183179235328/B5wOP6zA_normal.jpg,Sarasota,124,
"RT @valdemings: I’m grateful for St. Pete Administrator Tankersley, Mayor Kriseman &amp; Deputy Mayor Dr. Tomalin for volunteering to brief me on red tide this afternoon. This crisis is devastating to Tampa Bay small businesses, and I will continue to partner with local officials to find a solution. . https   twitter com valdemings status 1423381273104588807 photo 1",All435Reps,2021-08-05,https://pbs.twimg.com/profile_images/1124713248211783680/dISvFwue_normal.png,Pinellas,78,other
"I agree, Mayor @Kriseman.

Fighting this red tide crisis isn’t something local governments can — or should have to — bear alone.

That’s why I asked @GovRonDeSantis to issue an executive order and provide state help, as @SenRickScott did when governor. . https   www tampabay com news environment 2021 07 14 st petersburg mayor to desantis we need your help with red tide",NikkiFriedFL,2021-07-14,https://pbs.twimg.com/profile_images/1095714082794151938/iNGylUmF_normal.png,Pinellas,235,
"RT @5wa: @StephenKing @daretothink53 #StPete, #StPeteBeach and #manatee County areas are using shrimp boats to clean up dead fish. Thanks for getting word out on both. . https   www tampabay com news environment 2021 07 22 with tampa bay in grip of red tide shrimpers turn their nets toward death",daretothink53,2021-08-03,https://pbs.twimg.com/profile_images/1508054775824322560/xBwjy4TS_normal.jpg,Manatee,37,
"Red Tide is officially in Pinellas County, spanning more than 20 miles from Clearwater to St. Petersburg. . http   www tampabay com news Red Tide arrives in Pinellas killing hundreds of thousands of fish_171618836",TB_Times,2018-09-09,https://pbs.twimg.com/profile_images/1066713591246725120/wFmoB0Xs_normal.jpg,Pinellas,103,media
We will continue to work with local governments to provide assistance and identify ways to mitigate red tide. @myfwc @fldepnews #protectingFLtogether. ,GovRonDeSantis,2021-07-18,https://pbs.twimg.com/profile_images/1620515880856584192/v0rmmdSi_normal.jpg,Hillsborough,1748,
"Things have been calm as it relates to red tide around St. Pete. No fish kills. NOAA marine forecast is predicting some SW winds that could push some dead fish into the Bay, but we'll stay on top of it if that's the case. Thanks to all for patience.... ",Kriseman,2021-07-30,https://pbs.twimg.com/profile_images/1479660818409082890/kB9c4BD4_normal.jpg,Pinellas,93,
"For anyone planning on taking a trip to a beach in Sarasota County, you might want to stay out of the water. ⬇ . https   www wtsp com article news red tide sarasota county red tide advisory 67 7c92093f 9ace 49d9 a231 b35337bfe974",10TampaBay,2022-12-28,https://pbs.twimg.com/profile_images/1257694617690046467/ISKyPJi0_normal.jpg,Sarasota,1114,
"With the #RedTide along SW #Florida at emergency levels, I want to share how these #algaeblooms develop, and why they’re so harmful. #WFTV #Bradenton #FLwx #FLEnvironment #kbrevis #brevetoxin . https   twitter com GWaldenWFTV status 1029863965361364992 video 1",GWaldenWFTV,2018-08-15,https://pbs.twimg.com/profile_images/851264637450334210/e8qhdOCZ_normal.jpg,Manatee,634,
Health Department posts red tide advisories from Nokomis to Longboat Key | Your Observer -  #GoogleAlerts. https   www yourobserver com news 2022 dec 28 health department posts red tide advisories from nokomis to longboat key,FloridaIssues,2022-12-30,https://pbs.twimg.com/profile_images/1169906487172333577/HqrgWFkr_normal.jpg,Manatee,40,
"Bonnethead, black tip, nurse and lemon sharks fleeing #Florida's current red tide toxic #algae outbreak have flooded into Longboat Key's canals  via @WFLAAllyson. https   www wfla com news local news sharks seen in longboat key canals are trying to avoid red tide experts say",craigtimes,2021-07-28,https://pbs.twimg.com/profile_images/1438867672494657541/cMKAyT15_normal.jpg,Manatee,36,
"So much credit to outstanding Pinellas local officials working to mitigate the environmental, economic, and health effects of this #RedTide crisis, from mayors like @Kriseman to county leaders like @Janet4Pinellas, @VoteJustice, @ReneFlowers19, and many others. . https   twitter com FOX13News status 1418243193175482377",NikkiFriedFL,2021-07-22,https://pbs.twimg.com/profile_images/1095714082794151938/iNGylUmF_normal.png,Pinellas,200,
@PaulFox13 🤞🏻. ,BebeBarcus,2022-12-27,https://pbs.twimg.com/profile_images/1596910417644847106/BWB4D6zs_normal.jpg,Pinellas,125,
"“We are asking the governor, please ... we need your help,” St. Petersburg Mayor Rick Kriseman said.

Instead, he got a rebuke from Florida Gov. Ron DeSantis.

Tampa Bay's Red Tide crisis turns political as the cost of cleaning up dead fish grows. . https   www tampabay com news environment 2021 07 14 st petersburg mayor to desantis we need your help with red tide",TB_Times,2021-07-14,https://pbs.twimg.com/profile_images/1066713591246725120/wFmoB0Xs_normal.jpg,Pinellas,79,media
"The red tide blooms persisting along Florida's Gulf coast have now reached Pasco County, according to @MyFWC. @JMMeszaros
. https   wusfnews wusf usf edu environment 2021 06 24 red tide blooms have now reached pasco county",wusf,2021-06-24,https://pbs.twimg.com/profile_images/882569215559028736/RMkZ8wkh_normal.jpg,Pasco,3,
"RT @altNOAA: Video taken today by ABC 7 in #Sarasota of #Florida's top beach destination: #SiestaKey. This is a white sand beach, today the sand is brown, the water is red and the smell of death lingers for miles. #RedTide is impacting Florida's top economic driver - tourism. . https   twitter com altNOAA status 1024732822681124870 video 1",nickeyelder,2018-08-01,https://pbs.twimg.com/profile_images/926147499508633600/q8WZniFV_normal.jpg,Sarasota,246,
RT @altNOAA: Trump is visiting #Tampa today. Can someone please explain to him that #Florida's manatees are dying due to Rick Scott's lack-of policy that created this Red Tide. Manatees are Endangered and protected by the Endangered Species Act that Trump is trying to destroy.  #trumptampa . https   twitter com altNOAA status 1024366974514679808 photo 1,sayremick,2018-07-31,https://pbs.twimg.com/profile_images/807790004512489472/F8fzfJPd_normal.jpg,Hillsborough,455,
sunning anhinga (possibly cormorant …) on tampa bay; turkey vultures in town for their red tide snax on mullet key (fla gulf c) . https   twitter com swampboyfriend status 1609230638208487424 photo 1,swampboyfriend,2022-12-31,https://pbs.twimg.com/profile_images/1613702396189753344/8W6eou54_normal.jpg,Hillsborough,528,
"The Red Tide blooms that have afflicted the Pinellas beaches and killed tons of fish have reached the coast of Pasco County.
. https   www tampabay com news environment 2021 06 23 those red tide blooms in pinellas just reached the pasco coast",TB_Times,2021-06-24,https://pbs.twimg.com/profile_images/1066713591246725120/wFmoB0Xs_normal.jpg,Pasco,9,media
I just flew back into Sarasota and this from the air👇🏼❗️👇🏼 #RickScott #AdamPutnam #RonDeSantes have got to go!!!!#RedTide #Florida #Resist . https   twitter com SchorJudith status 1029833167144972289 photo 1,dynaazure,2018-08-15,https://pbs.twimg.com/profile_images/1607907544378253312/Gn3U38K9_normal.jpg,Sarasota,141,
"RT @EmeraldMorrow: As red tide continues to kill fish along Florida's Gulf coast, @MyFWC extends its ""catch and release"" order north through Pinellas and Pasco counties. Redfish and snook should be returned to sea if caught. . https   twitter com EmeraldMorrow status 1045278737384787968 video 1",10TampaBay,2018-09-27,https://pbs.twimg.com/profile_images/1257694617690046467/ISKyPJi0_normal.jpg,Pasco,4,
This is one of the 25 adult fish released today. They were donated by the @DukeEnergy Mariculture Center in #CrystalRiver. @BN9 . https   twitter com SarahBlazonis status 1092837146606616576 video 1,SarahBlazonis,2019-02-05,https://pbs.twimg.com/profile_images/1130170137825423362/pJlLng_P_normal.jpg,Pasco,12,media
@alfadeco23 @MyFWC FWC says you’re good as long as you stay away from areas with med-high concentration of the algae. So you do have to be careful about where you’re going.. ,McKennaKingTV,2021-07-19,https://pbs.twimg.com/profile_images/1579258742171963392/XPV3BQZL_normal.jpg,Pasco,2,media
"NEW #algae bloom, clogging canals on Anna Maria Island, stinks too! Fisherman say it’s the worst they’ve seen &amp; suspect dead fish at the bottom of the bay from the last #redtide is fueling the algae. Health officials say avoid it @MyFWC  @FLDEPNews are investigating @10NewsWTSP . https   twitter com IMascarenas status 1124394410614185991 video 1",IMascarenas,2019-05-03,https://pbs.twimg.com/profile_images/3168324129/24f826fb7d326de5859a3529b083ec35_normal.jpeg,Manatee,48,
"Our campaign is meeting at 7:30am at 9917 Manatee Ave in West Bradenton to clean up after the red tide. Masks, buckets and gloves will be provided, but closed toed shoes are required. Please feel free to come help us or share this post to spread the word!

. https   www google com amp www heraldtribune com news 20180827 red tide manatee needs volunteers to clean up dead fish 3ftemplate ampart",Shapiro4FL16,2018-08-30,https://pbs.twimg.com/profile_images/1029003923175157760/QdnqdmVi_normal.jpg,Manatee,43,
Rick Scott blocked research that may have prevented this. Hundreds of thousands of fish have been reported dead along St. Petersburg’s coast from the major algae bloom.  via @HuffPostGreen. https   www huffingtonpost com entry florida red tide spreading gulf coast_us_5b96648de4b0511db3e46348,psychdr100,2018-09-11,https://pbs.twimg.com/profile_images/1036776408381440000/6ffI8NJz_normal.jpg,Pinellas,294,
"Welcome to Florida, home of lax building code enforcement, radioactive #PineyPoint ocean water, 
#RedTide in Tampa Bay &amp; the Gulf as far north as Pasco. The Florida dream is a Florida nightmare.

Concerns raised over red tide, dead fish in Tampa Bay . https   twitter com abcactionnews status 1410508472555278338",realBLOTUS,2021-07-01,https://pbs.twimg.com/profile_images/1384664334647894022/tL1zjH9y_normal.jpg,Pasco,2,
"LIVE NOW: Gov. DeSantis holding red tide roundtable in St. Pete, doesn’t invite mayor . https   www wfla com news pinellas county gov desantis to hold roundtable on red tide in st pete doesnt invite mayor",WFLA,2021-07-21,https://pbs.twimg.com/profile_images/1539812844660719616/2FlxM4l8_normal.jpg,Pinellas,120,media
"Wow. Dramatic view from SkyFOX shows a line of red tide, punctuated by dead fish, just off Madeira Beach:  . http   www fox13news com news local news pinellas fishing businesses feeling the effects of red tide. https   twitter com FOX13News status 1039148439643283456 photo 1",FOX13News,2018-09-10,https://pbs.twimg.com/profile_images/1459177564178681893/Y3jxK1Xd_normal.jpg,Pinellas,76,media
"RT @Defenders: The aquarium has already recovered 19 #dolphins &amp; 239 sea #turtles in Sarasota &amp; Manatee counties alone. That doesn't include more than 100 #manatees statewide &amp; an untold number #sharks, tarpons, &amp; other fish:  via @washingtonpost. https   www washingtonpost com national health science floridas unusually long red tide is killing wildlife tourism and businesses 2018 08 28 245fc8da aad5 11e8 8a0c 70b618c98d3c_story html",JordansWayTour,2018-08-29,https://pbs.twimg.com/profile_images/1134655503362076672/4-tCN9T3_normal.jpg,Manatee,42,
Red tide warnings posted at several Sarasota County beaches . https   www heraldtribune com story news environment 2022 12 28 elevated red tide algae levels found at 7 sarasota county beaches 69762468007,HeraldTribune,2022-12-28,https://pbs.twimg.com/profile_images/1369704378400186370/IVjDQiBD_normal.png,Sarasota,837,
"How about #RedTide? 

From @MyFWC, blooms were found in 47 samples this past week: 

16 in + offshore of Pinellas
11 in Sarasota County
5 in + offshore of Pasco
5 in Manatee County
5 in + offshore Franklin County
2 offshore of Dixie
2 off Levy
1 in Charlotte

(none on east coast). ",MaxChesnes,2021-10-08,https://pbs.twimg.com/profile_images/1565022647829893121/osNHuVp6_normal.jpg,Pasco,5,media
🚨 Elevated levels of red tide detected in Sarasota County  . https   www wfla com news sarasota county elevated levels of red tide detected in sarasota county. https   twitter com WFLA status 1608195685945311234 photo 1,WFLA,2022-12-28,https://pbs.twimg.com/profile_images/1539812844660719616/2FlxM4l8_normal.jpg,Sarasota,2740,media
RT @Wendilanetv: BABY TURTLES RESCUED AFTER HURRICANE! Nearly 100 Diamond Back Terrapin hatchings washed up in a large seaweed mass on a Pasco County beach after Hurricane Michael. They are safe and will be released when the red tide subsides. @abcactionnews #digitalshort . https   twitter com Wendilanetv status 1051902297465376768 video 1,abcactionnews,2018-10-15,https://pbs.twimg.com/profile_images/875429460807438337/4yx0qIuz_normal.jpg,Pasco,4,
"Dead fish, murky water, and respiratory disease: the Red Tide is here, and it’s no joke.
#redtide #sarasota #florida 
. https   www google com amp s www wtsp com amp article news red tide red tide florida map 67 41a4d8cc 8f40 4b2c 818e 38429728c44c",JerryW_Torres,2021-10-15,https://pbs.twimg.com/profile_images/1433864392517591057/pAXyUcGl_normal.jpg,Sarasota,609,other
St. Petersburg council to DeSantis: Declare Red Tide emergency . https   www tampabay com news environment 2021 07 15 st petersburg council to desantis declare red tide emergency,TB_Times,2021-07-16,https://pbs.twimg.com/profile_images/1066713591246725120/wFmoB0Xs_normal.jpg,Pinellas,250,media
"The red tide organism, Karenia brevis, was observed along Pasco, Pinellas, Manatee and Sarasota counties.
. https   www wtsp com article news red tide red tide remains present in the tampa bay area 67 d76ffdfc c2d2 4593 a9e4 211be6d1bbc6",10TampaBay,2021-08-18,https://pbs.twimg.com/profile_images/1257694617690046467/ISKyPJi0_normal.jpg,Pasco,5,
"Red tide conditions improve around Bradenton, Sarasota ahead of holiday weekend  . https   www bradenton com news local article270312417 html",bradentonherald,2022-12-23,https://pbs.twimg.com/profile_images/1422199020395577348/BNoyXuoP_normal.jpg,Manatee,458,
"Here’s what the red tide blooms offshore of Tampa Bay look like from 1,000 feet up 

My dispatch from this weekend’s flight @TB_Times 
. https   www tampabay com news environment 2022 12 19 how long does red tide last florida 2022 fwc",MaxChesnes,2022-12-19,https://pbs.twimg.com/profile_images/1565022647829893121/osNHuVp6_normal.jpg,Hillsborough,1074,media
"Good Morning from Anna Maria Island! On Manatee Beach the water isn’t clear, but it looks much better. There’s a little of the red tide throat tickle but I haven’t seen any dead fish #redtide @BN9 . https   twitter com angie_angers status 1036226303328960512 video 1",angie_angers,2018-09-02,https://pbs.twimg.com/profile_images/1359183461517508612/LPsYPTpE_normal.jpg,Manatee,51,
"RT @eileenvan55: Long boat key, Florida is a barrier island dealing with 90+ tons of dead fish from red tide. 
Even though the fish are cleaned up, red tide still affects the respiratory system.
#DemCastFL #DemVoice1 #ONEV1 #wtpBLUE #Fresh 

. https   www yourobserver com article longboat key deals with on and off red tide conditions",Tildys,2021-08-05,https://pbs.twimg.com/profile_images/1295430075958153219/1ULKH-Td_normal.jpg,Manatee,69,
"Scientists are ramping up their efforts to track nutrient-rich wastewater, contaminated by the Piney Point phosphogypsum stack, that's dumping into Florida's Tampa Bay, as concern remains high that it could supercharge potential red tide and algae bloom . https   www cnn com 2021 04 10 us piney point algae bloom red tide trnd index html",CNN,2021-04-10,https://pbs.twimg.com/profile_images/1278259160644227073/MfCyF7CG_normal.jpg,Hillsborough,303,
"RT @NikkiFriedFL: As I travel through Tampa Bay, one thing is clear: #RedTide is an emergency here — whether @GovRonDeSantis declares one or not.

We cannot keep putting this environmental crisis on the backs of cities and counties — we need state coordination to help clean up our waters. . https   twitter com NikkiFriedFL status 1419751575116029952 video 1",lovingcharmed,2021-07-26,https://pbs.twimg.com/profile_images/843518844966764544/EkXFIT_E_normal.jpg,Hillsborough,266,
BABY TURTLES RESCUED AFTER HURRICANE! Nearly 100 Diamond Back Terrapin hatchings washed up in a large seaweed mass on a Pasco County beach after Hurricane Michael. They are safe and will be released when the red tide subsides. @abcactionnews #digitalshort . https   twitter com Wendilanetv status 1051902297465376768 video 1,Wendilanetv,2018-10-15,https://pbs.twimg.com/profile_images/973017540652871681/0LIG0duQ_normal.jpg,Pasco,19,
